Position,Candidate,Party,Votes,% Vote Share,Registered Votes,Valid Votes,Rejected  Votes,Turnout,constituency,Assembly,Year
2,Salah-Ud-Din Trimzi,PML-N,72526,45.7,437390,155114,3669,36%,NA-20 Mansehra-I,National,2008
3,Ghayas-Ud-Din Khan,PPPP,8114,5.1,437390,155114,3669,36%,NA-20 Mansehra-I,National,2008
4,Naveed Akhter Khan,MQM,830,0.5,437390,155114,3669,36%,NA-20 Mansehra-I,National,2008
Winner,Faiz Muhammad Khan,PML-N,51482,37.1,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
2,Zargul Khan,PML,37592,27.1,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
3,Nawabzada Salahuddin Saeed,IND,21500,15.5,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
4,Shaheen Zamir,PPPP,17415,12.5,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
5,Iqbal Zaib Khan,ANP,9231,6.6,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
6,Rustam Khan,IND,979,0.7,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
7,Dr. Ejaz Hussain,MQM,581,0.4,424569,138780,163,33%,NA-21 Mansehra-cum-Torghar (Old Mansehra-II),National,2008
Winner,Mohammad Nawaz Khan,PML,22316,39.8,151437,55043,1027,37%,NA-22 Battagram,National,2008
2,Muhammad Yousaf,MMA,20036,35.7,151437,55043,1027,37%,NA-22 Battagram,National,2008
3,Ihsanullah Khan,IND,5155,9.2,151437,55043,1027,37%,NA-22 Battagram,National,2008
4,Niaz Muhammad Khan,PML-N,4881,8.7,151437,55043,1027,37%,NA-22 Battagram,National,2008
5,Imran Khan,IND,1591,2.8,151437,55043,1027,37%,NA-22 Battagram,National,2008
6,Muhammad Israr Ul Haq Haqqani,IND,575,1,151437,55043,1027,37%,NA-22 Battagram,National,2008
7,Ajmal Khan,PPPP,489,0.9,151437,55043,1027,37%,NA-22 Battagram,National,2008
Winner,Mehboobullah Jan,IND,14100,25,317734,53086,3386,18%,NA-23 Kohistan,National,2008
2,Misar Khan,PPPP,13412,23.7,317734,53086,3386,18%,NA-23 Kohistan,National,2008
3,Saranzaib Khan,PML,9625,17,317734,53086,3386,18%,NA-23 Kohistan,National,2008
4,Jehanzeb Khan,PML-N,6439,11.4,317734,53086,3386,18%,NA-23 Kohistan,National,2008
5,Karimdad,MMA,5418,9.6,317734,53086,3386,18%,NA-23 Kohistan,National,2008
6,Abdur Rehman,IND,3960,7,317734,53086,3386,18%,NA-23 Kohistan,National,2008
7,Didar Khan,IND,78,0.1,317734,53086,3386,18%,NA-23 Kohistan,National,2008
8,Abdul Sattar Khan,IND,54,0.1,317734,53086,3386,18%,NA-23 Kohistan,National,2008
Winner,Faisal Karim Kundi,PPPP,83560,58.5,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
2,Fazal-Ur-Rehman,MMA,45990,32.2,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
3,Abdul Aziz,PBP,2744,1.9,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
4,Hizbullah Gandapur,PML-N,2155,1.5,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
5,Ahmad Karim Kundi,IND,1964,1.4,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
6,Ikram Ullah Khan Gandapur,IND,710,0.5,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
7,Mohammad Zubair Anjum,MQM,642,0.4,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
8,Sardar Umar Farooq Khan,IND,478,0.3,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
9,Mati Ullah Baloch,IND,388,0.3,347165,138631,4287,41%,NA-24 D.I.Khan,National,2008
Winner,Atta Ur Rehman,MMA,44673,32.5,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
2,Habibullah Khan Kundi,PML,42831,31.2,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
3,Dawar Khan Kundi,PPPP,39450,28.7,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
4,Abdur Rahim Khan Kundi,IND,1607,1.2,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
5,Umar Amin Khan,IND,1289,0.9,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
6,Sardar Umar Farooq Khan,IND,1069,0.8,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
7,Nawabzada Mohammad Saifullah Khan,IND,556,0.4,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
8,Hizbullah Gandapur,PML-N,497,0.4,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
9,Fahimullah Gandapur,IND,400,0.3,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
10,Irfanullah Khan Kundi,IND,324,0.2,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
11,Tariq Rahim Kundi,IND,134,0.1,320178,132830,4613,43%,NA-25 D.I.Khan-com-Tank,National,2008
Winner,Fazal-Ur-Rehman,MMA,91484,54.7,381335,164463,2792,44%,NA-26 Bannu,National,2008
2,Malik Nasir Khan,IND,56546,33.8,381335,164463,2792,44%,NA-26 Bannu,National,2008
3,Inamullah Wazir,IND,11588,6.9,381335,164463,2792,44%,NA-26 Bannu,National,2008
4,Muhammad Mustafa Khan,IND,3633,2.2,381335,164463,2792,44%,NA-26 Bannu,National,2008
5,Abdul Hafeez,IND,626,0.4,381335,164463,2792,44%,NA-26 Bannu,National,2008
6,Muhammad Roshan,MQM,586,0.4,381335,164463,2792,44%,NA-26 Bannu,National,2008
Winner,Hamayun Saifullah Khan,PML,61303,48.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
2,Dr. Muhammad Khalid Raza Pir Zakori,MMA,52315,41.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
3,Khan Bahader Marwat,IND,5949,4.7,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
4,Hamidullah Khan,ANP,1597,1.3,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
5,Hidayatullah Khan,IND,989,0.8,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
6,Nasir Muhammad Khan,IND,697,0.5,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
7,Hidayatullah,IND,164,0.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
8,Manzoor Ahmad,IND,122,0.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
9,Imran Nawab,IND,108,0.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
10,Munawar Khan,IND,100,0.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
11,Pirzada Muhammad Raees Khan,IND,75,0.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
12,Rooh Ul Amin,IND,69,0.1,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
13,Tariq Ahmad Khan,IND,59,0,266658,123547,3874,48%,NA-27 Lakki Marwat,National,2008
Winner,Abdul Mateen Khan,ANP,21801,27.6,290460,74792,4165,27%,NA-28 Buner,National,2008
2,Gohar Ali Khan,PPPP,18456,23.4,290460,74792,4165,27%,NA-28 Buner,National,2008
3,Sher Akbar Khan,PPP-S,17241,21.8,290460,74792,4165,27%,NA-28 Buner,National,2008
4,Fanoos Gujar,PAP,13396,17,290460,74792,4165,27%,NA-28 Buner,National,2008
5,Ali Sher Khan,PML-N,1994,2.5,290460,74792,4165,27%,NA-28 Buner,National,2008
6,Irshad Alam,PML,1904,2.4,290460,74792,4165,27%,NA-28 Buner,National,2008
Winner,Muzaffar-Ul-Mulk,ANP,19860,26.5,411986,72795,2066,18%,NA-29 Swat-I,National,2008
2,Mian Gul Adnan Aurangzeb,IND,17253,23,411986,72795,2066,18%,NA-29 Swat-I,National,2008
3,Salim Rehman,PPPP,12774,17.1,411986,72795,2066,18%,NA-29 Swat-I,National,2008
4,Fazal Rahman,PPP-S,9184,12.3,411986,72795,2066,18%,NA-29 Swat-I,National,2008
5,Sadiq Ahmad,MMA,8592,11.5,411986,72795,2066,18%,NA-29 Swat-I,National,2008
6,Riaz Ahmad Khan,PML-N,4575,6.1,411986,72795,2066,18%,NA-29 Swat-I,National,2008
7,Maryam Bibi,MQM,345,0.5,411986,72795,2066,18%,NA-29 Swat-I,National,2008
8,Rizwana Latif,IND,212,0.3,411986,72795,2066,18%,NA-29 Swat-I,National,2008
Winner,Syed Allauddin,PPPP,24063,33.3,403450,69314,2918,18%,NA-30 Swat-II,National,2008
2,Shujaat Ali Khan,PML,16337,22.6,403450,69314,2918,18%,NA-30 Swat-II,National,2008
3,Sher Bahadar,IND,7894,10.9,403450,69314,2918,18%,NA-30 Swat-II,National,2008
4,Mohammad Hafizur Rehman,MMA,7363,10.2,403450,69314,2918,18%,NA-30 Swat-II,National,2008
5,Mohammad Ayub Khan,ANP,3804,5.3,403450,69314,2918,18%,NA-30 Swat-II,National,2008
6,Fanoos Gujar,PAP,3679,5.1,403450,69314,2918,18%,NA-30 Swat-II,National,2008
7,Mohammad Riyaz,PML-N,3014,4.2,403450,69314,2918,18%,NA-30 Swat-II,National,2008
8,Hussain Ahmad,IND,1639,2.3,403450,69314,2918,18%,NA-30 Swat-II,National,2008
9,Altafullah,IND,1031,1.4,403450,69314,2918,18%,NA-30 Swat-II,National,2008
10,Shakirullah,IND,490,0.7,403450,69314,2918,18%,NA-30 Swat-II,National,2008
Winner,Amir Muqam,PML,26928,38.4,263581,67319,2867,27%,NA-31 Shangla,National,2008
2,Sadid Ur Rahman,ANP,15740,22.4,263581,67319,2867,27%,NA-31 Shangla,National,2008
3,Dr. Afsar Ul Mulk Khan,PPPP,12999,18.5,263581,67319,2867,27%,NA-31 Shangla,National,2008
4,Rahat Hussain,MMA,6477,9.2,263581,67319,2867,27%,NA-31 Shangla,National,2008
5,Ahmad Shah Khan,PPP-S,2873,4.1,263581,67319,2867,27%,NA-31 Shangla,National,2008
6,Safeer Khan,IND,1171,1.7,263581,67319,2867,27%,NA-31 Shangla,National,2008
7,Fanoos Gujar,PAP,938,1.3,263581,67319,2867,27%,NA-31 Shangla,National,2008
8,Muhammad Saleem,IND,193,0.3,263581,67319,2867,27%,NA-31 Shangla,National,2008
Winner,Shahzada Muhyuddin,PML,33278,37.2,197022,86368,3208,45%,NA-32 Chitral,National,2008
2,Sardar Muhammad  Khan,IND,31120,34.7,197022,86368,3208,45%,NA-32 Chitral,National,2008
3,Shahzada Ghulam Muhyuddin,PPPP,18516,20.7,197022,86368,3208,45%,NA-32 Chitral,National,2008
4,Muhammad Jehangir Khan,MMA,2759,3.1,197022,86368,3208,45%,NA-32 Chitral,National,2008
5,Nadir Khawaja,IND,695,0.8,197022,86368,3208,45%,NA-32 Chitral,National,2008
Winner,Najam Ud Din Khan,PPPP,27594,38.4,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
2,Sahibzada Sibghat Ullalh,IND,19910,27.7,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
3,Naveed Anjum Khan,ANP,8124,11.3,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
4,Mohmmad-Ul-Mulk,PML-N,6508,9,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
5,Farhad Ali Khan,PML,5606,7.8,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
6,Fazal Azim,MMA,1572,2.2,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
7,Dr. Bahramand Khan,IND,395,0.5,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
8,Said Jalal,IND,118,0.2,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
9,Saleem-Ur-Rehman,IND,84,0.1,267936,69911,2020,27%,NA-33 Upper.Dir-cum-Lower.Dir (Old Upper.Dir),National,2008
Winner,Malak Azmat Khan,PPPP,38068,42.2,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
2,Muhammad  Ayub Khan,ANP,24480,27.1,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
3,Qazi Fazal Ullah,MMA,11449,12.7,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
4,Muhammad Ishaq,PPP-S,8702,9.6,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
5,Javed Iqbal,PML,3366,3.7,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
6,Shamsul Qamar Khan,IND,761,0.8,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
7,Dr. Bahramand Khan,IND,625,0.7,371903,87451,2746,24%,NA-34 Lower.Dir,National,2008
Winner,Lal Muhammad Khan,PPPP,34472,47.1,233458,70744,2380,31%,NA-35 Malakand Protected Area,National,2008
2,Nisar Muhammad,PPP-S,15028,20.6,233458,70744,2380,31%,NA-35 Malakand Protected Area,National,2008
3,Sahibzada Khalid Jan,MMA,5555,7.6,233458,70744,2380,31%,NA-35 Malakand Protected Area,National,2008
4,Muhammad Riaz,PML,5462,7.5,233458,70744,2380,31%,NA-35 Malakand Protected Area,National,2008
5,Ahmadullah,ANP,5427,7.4,233458,70744,2380,31%,NA-35 Malakand Protected Area,National,2008
6,Sajjad Ahmad,PML-N,4800,6.6,233458,70744,2380,31%,NA-35 Malakand Protected Area,National,2008
Winner,Bilal Rehman,IND,5270,22.7,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
2,Shahbaz Khan Mohmand,IND,4229,18.2,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
3,Ghulam Mohammad Sadiq,IND,3483,15,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
4,Fazal Manan Mohmand,IND,2111,9.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
5,Dr. Farooq Afzal,IND,1892,8.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
6,Muhammad Naseer,IND,1826,7.8,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
7,Asghar Khan,IND,1332,5.7,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
8,Mohabat Khan,IND,1023,4.4,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
9,Ataullah,IND,393,1.7,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
10,Khair Ullah,IND,367,1.6,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
11,Mian Ihsan Ullah,IND,318,1.4,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
12,Shahen Shah,IND,169,0.7,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
13,Sahahbaz Yasir Ali,IND,141,0.6,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
14,Wazir Mohammad Safi,IND,94,0.4,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
15,Saeed-Ur-Rehman,IND,60,0.3,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
16,Javid Yousaf Mohmand,IND,55,0.2,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
17,Muallam Khan,IND,25,0.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
18,Aftab Ahmad Khan,IND,24,0.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
19,Riyasat Ali Khan,IND,24,0.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
20,Malik Manzoor Khan,IND,21,0.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
21,Ikramullah Khan,IND,16,0.1,126007,22873,390,18%,NA-36 Tribal Area-I Mohamand Agency,National,2008
Winner,Sajid Hussain Turi,IND,26287,30.1,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
2,Dr. Syed Riaz Hussain,IND,20793,23.8,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
3,Syed Sajjad Hussain,IND,20267,23.2,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
4,Salah-Ud-Din,IND,19636,22.5,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
5,Syed Hussain,IND,18,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
6,Syed Iqbal Hussain,IND,13,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
7,Rajab Ali,IND,10,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
8,Syed Mohammad,IND,8,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
9,Shafaat Hussain,IND,8,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
10,Qaim Hussain,IND,7,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
11,Dr. Syed Mohammad Ali Shah,IND,6,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
12,Syed Iqbal Mian,IND,6,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
13,Malik Fakhar Zaman Khan,IND,6,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
14,Dr. Syed Javaid Hussain,IND,5,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
15,Muhammad Hussain,IND,5,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
16,Dr. Ghayyur Hussain,IND,4,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
17,Malik Dildar Hussain,IND,4,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
18,Akbar Ali,IND,2,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
19,Dr. Syed Mumtaz Hussain Shah,IND,2,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
20,Shabir Hussain,IND,2,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
21,Hamid Hussain Turi,IND,1,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
22,H. Hashim Khan,IND,,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
23,Syed Wali Syed Mian,IND,,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
24,Mehmood Ali Khan,IND,,0,141190,87090,206,62%,NA-37 Tribal Area-II Kurram Agency,National,2008
Winner,Munir Khan Orakzai,IND,16525,66.3,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
2,Akhunzada Obaidullah Sharif,IND,4270,17.1,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
3,Habib Malik Orakzai,IND,2990,12,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
4,Naveed Ahmad Khan,IND,805,3.2,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
5,Malak Mohammad Naseer Khan,IND,124,0.5,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
6,Dr. Gul Manan,IND,40,0.2,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
7,Salah-Ud-Din,IND,27,0.1,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
8,Malak Noor Ahmad Shah Orakzai,IND,21,0.1,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
9,Abdul Hameed Khan,IND,20,0.1,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
10,Eid Nazar Mangal,IND,14,0.1,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
11,Mohammad Amin Khan Orakzai,IND,12,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
12,Fazle Maula Masozai,IND,10,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
13,Shamsulhaq,IND,9,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
14,Akhunzada Abdul Wali Khan,IND,8,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
15,Rashid Ahmad Khan,IND,7,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
16,Abdul Ghaffar Khan Ghafoor,IND,7,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
17,Akhunzada Mohammad Nawaz,IND,4,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
18,Sohbat Khan Orakzai,IND,3,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
19,Malik Abdul Manan Bangash,IND,3,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
20,Malik Fakhar Zaman Khan,IND,1,0,87993,24900,19,28%,NA-38 Tribal Area-III Kurram Agency,National,2008
Winner,Jawad Hussain,IND,21844,44.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
2,Dr. Gul Karim Khan,IND,8247,16.7,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
3,Malik Atiq Ur Rehman Orakzai,IND,5618,11.3,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
4,Mian Syed Muhammad Hussain,IND,5438,11,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
5,Muhammad Saeed Khan Orakzai,IND,4703,9.5,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
6,Tahir Iqbal,IND,2530,5.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
7,Dr. Muhammad Javed Abdul Ghani,IND,378,0.8,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
8,Syed Ghazi Gulab Jamal,IND,83,0.2,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
9,Syed Javed Hussain,IND,74,0.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
10,Dr. Gulab Akbar,IND,67,0.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
11,Hanif Khan,IND,44,0.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
12,Mufeed Ali,IND,37,0.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
13,Syed Noor Akbar,IND,34,0.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
14,Riaz Hussain,IND,29,0.1,123335,49126,381,40%,NA-39 Tribal Area-IV Orakzai Agency,National,2008
Winner,Muhammad Kamran Khan,IND,5894,16.7,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
2,Abdul Qayum,PCM,5441,15.4,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
3,AurangZeb Khan,IND,5201,14.8,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
4,Abdullah Shah,IND,4056,11.5,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
5,Muhammad Ajmal Khan,IND,3051,8.7,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
6,Syed Nek Zaman Haqani,IND,2515,7.1,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
7,Nisar Ali Khan,IND,1855,5.3,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
8,Sidiq Ullah Mufti,IND,1392,4,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
9,Fazal Subhan,IND,1326,3.8,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
10,Ainullah Dawer,IND,1265,3.6,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
11,Sidiq Ullah Dawar,IND,1130,3.2,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
12,Dr. Shahid Rauf,IND,958,2.7,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
13,Ahmad Jan,IND,378,1.1,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
14,Dr. Bashir Ahmad Khan,IND,65,0.2,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
15,Gul Alam,IND,63,0.2,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
16,Fida Muhammad,IND,16,0,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
17,Laiq Zaman,IND,11,0,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
18,Zabehullah,IND,9,0,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
19,Muhammad Asghar,IND,9,0,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
20,Muhammad Ishaq,IND,3,0,126481,34638,591,28%,NA-40 Tribal Area-V North Wazirastan Agency,National,2008
Winner,Abdul Malik,IND,7957,24.9,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
2,Ghani Khan,IND,7921,24.8,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
3,Aziz-Ul-Hassan,IND,7313,22.9,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
4,Ghalib Khan,IND,4688,14.7,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
5,Muhammad Ali Wazir,IND,3294,10.3,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
6,Muhammad Jehangir,IND,81,0.3,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
7,Ghulam Haider,IND,55,0.2,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
8,Ajab Gul,IND,33,0.1,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
9,Gul Nawaz,IND,19,0.1,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
10,Jahanzeb,IND,17,0.1,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
11,Muhammad Tariq,IND,9,0,94077,31387,592,34%,NA-41 Tribal Area-VI South Wazirastan Agency,National,2008
Winner,Shaukatullah Khan,IND,7428,48.5,119088,14910,392,13%,NA-43 Tribal Area-VIII Bajour Agency,National,2008
2,Sheikh Jehanzada,IND,3079,20.1,119088,14910,392,13%,NA-43 Tribal Area-VIII Bajour Agency,National,2008
3,Bashir Mohammad,IND,3009,19.7,119088,14910,392,13%,NA-43 Tribal Area-VIII Bajour Agency,National,2008
4,Saeed Ur Rehman,IND,568,3.7,119088,14910,392,13%,NA-43 Tribal Area-VIII Bajour Agency,National,2008
